sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;groundSteering; groundSteering-calculated
1584543674;441185;1389;928046;1584543674;441185;-0; -0.0021424303491663355;
1584543674;541934;1390;28751;1584543674;541934;-0; -0.005335885657710038;
1584543674;642546;1390;129361;1584543674;642546;-0; 0.2753661544135723;
1584543674;743222;1390;230060;1584543674;743222;0.01200234; -0.009042556752642927;
1584543674;843934;1390;330761;1584543674;843934;0.1079678; 0.18974123199355747;
1584543674;944609;1390;431442;1584543674;944609;-0; -0.015963225767527178;
1584543675;45313;1390;532139;1584543675;45313;-0; 0.2980452490084004;
1584543675;145997;1390;632824;1584543675;145997;-0; 0.287893225502647;
1584543675;246709;1390;733538;1584543675;246709;-0; 0.17074366043475075;
1584543675;347410;1390;834245;1584543675;347410;-0; 0.17420498242012156;
1584543675;448228;1390;935066;1584543675;448228;0.003000584; 0.1785662573292911;
1584543675;548898;1391;35734;1584543675;548898;0.1799374; 0.25707109173355663;
1584543675;649602;1391;136468;1584543675;649602;-0; 0.2523830521908233;
1584543675;750337;1391;237206;1584543675;750337;-0; 0.2174500088998767;
1584543675;851194;1391;338034;1584543675;851194;-0; 0.2245128760628034;
1584543675;951862;1391;438685;1584543675;951862;-0; -0.03923065895599487;
1584543676;52405;1391;539219;1584543676;52405;-0; -0.057760180170710856;
1584543676;152957;1391;639778;1584543676;152957;-0; 0.2941764531061157;
1584543676;253584;1391;740401;1584543676;253584;-0.02398692; 0.15608210510787035;
1584543676;354224;1391;841060;1584543676;354224;-0.236913; 0.07799364758650074;
1584543676;454919;1391;941762;1584543676;454919;-0; 0.04911789786967147;
1584543676;555615;1392;42450;1584543676;555615;-0; 0.2439468641969585;
1584543676;656204;1392;143014;1584543676;656204;-0; -0.025588993610364763;
1584543676;757011;1392;243847;1584543676;757011;-0.2639005; 0.22745261221558094;
1584543676;857819;1392;344669;1584543676;857819;-0; 0.22742788054688806;
1584543676;958593;1392;445423;1584543676;958593;-0; 0.21941733820726123;
1584543677;59325;1392;546157;1584543677;59325;-0; -0.014299742530940907;
1584543677;160060;1392;646893;1584543677;160060;-0; -0.04387463453867951;
1584543677;260754;1392;747589;1584543677;260754;-0; 0.27650418649347935;
1584543677;361429;1392;848232;1584543677;361429;0.1769457; 0.13802612514808432;
1584543677;462002;1392;948820;1584543677;462002;0.1379559; 0.2829612086178525;
1584543677;562636;1393;49450;1584543677;562636;0.08097139; 0.28190508263980624;
1584543677;663279;1393;150109;1584543677;663279;0.281904; 0.2566294871569084;
1584543677;763948;1393;250780;1584543677;763948;-0; 0.2918079869695845;
1584543677;864585;1393;351409;1584543677;864585;-0; 0.27644897292359244;
1584543677;965249;1393;452071;1584543677;965249;-0; 0.21250103016665017;
1584543678;65933;1393;552767;1584543678;65933;-0; -0.009245118883932923;
1584543678;166626;1393;653453;1584543678;166626;-0; -0.056760331005148046;
1584543678;267196;1393;753990;1584543678;267196;0.02999697; -0.013893440829587989;
1584543678;367773;1393;854588;1584543678;367773;0.1889392; 0.2575692633198626;
1584543678;468644;1393;955555;1584543678;468644;0.1889392; 0.2611446326377101;
1584543678;569708;1394;56570;1584543678;569708;0.1889392; 0.24552601999284468;
1584543678;670443;1394;157257;1584543678;670443;0.1889392; 0.18478663432539238;
1584543678;771147;1394;258002;1584543678;771147;0.1559505; 0.09630137943797729;
1584543678;871859;1394;358698;1584543678;871859;0.08397198; 0.04144720136326152;
1584543678;972532;1394;459369;1584543678;972532;0.07797969; -0.26157346555279826;
1584543679;73201;1394;560046;1584543679;73201;0.07797969; 0.11903360391873441;
1584543679;173890;1394;660720;1584543679;173890;0.07797969; -0.1467301703213342;
1584543679;274493;1394;761297;1584543679;274493;0.07797969; -0.10594720541159705;
1584543679;375115;1394;861935;1584543679;375115;0.1139601; -0.056562486371080634;
1584543679;475736;1394;962551;1584543679;475736;0.1169607; 0.27202525682381;
1584543679;576351;1395;63172;1584543679;576351;0.1139601; -0.004917627634012378;
1584543679;677011;1395;163836;1584543679;677011;0.08697256; 0.2940490081361348;
1584543679;777642;1395;264456;1584543679;777642;0.08697256; 0.27594749077041075;
1584543679;878336;1395;365175;1584543679;878336;0.0749791; -0.08317057804223157;
1584543679;978986;1395;465788;1584543679;978986;0.0749791; -0.08600765066224245;
1584543680;79526;1395;566317;1584543680;79526;0.06597735; -0.02558287069074322;
1584543680;180056;1395;666856;1584543680;180056;0.02099521; 0.2982728831133918;
1584543680;280545;1395;767334;1584543680;280545;-0; 0.2726481284361079;
1584543680;381138;1395;867946;1584543680;381138;-0; 0.24315542087211023;
1584543680;481646;1395;968438;1584543680;481646;-0; 0.24053648700544733;
1584543680;582204;1396;69024;1584543680;582204;-0; 0.24645772714963504;
1584543680;682835;1396;169637;1584543680;682835;-0; 0.26721410613831226;
1584543680;783375;1396;270178;1584543680;783375;-0; 0.24557830735274372;
1584543680;883943;1396;370758;1584543680;883943;0.02699638; 0.250683758151603;
1584543680;984474;1396;471271;1584543680;984474;0.02699638; 0.20749612417473856;
1584543681;85094;1396;571924;1584543681;85094;-0; -0.023512101256924656;
1584543681;185803;1396;672651;1584543681;185803;0.02099521; -0.04174318699143237;
1584543681;286413;1396;773207;1584543681;286413;0.006001169; 0.18490406117664188;
1584543681;387091;1396;873913;1584543681;387091;-0; -0.008413095620523559;
1584543681;487664;1396;974483;1584543681;487664;-0; -0.0018840502838285422;
1584543681;588222;1397;75021;1584543681;588222;-0; -0.011783225609429848;
1584543681;688858;1397;175698;1584543681;688858;-0; 0.14869792217484562;
1584543681;789460;1397;276274;1584543681;789460;-0; 0.24140287607180216;
1584543681;890015;1397;376837;1584543681;890015;-0; 0.2919022997785616;
1584543681;990538;1397;477331;1584543681;990538;-0; 0.2914917652121591;
1584543682;91060;1397;577870;1584543682;91060;-0; 0.2948507277793801;
1584543682;191558;1397;678358;1584543682;191558;-0; 0.2082679365406222;
1584543682;291991;1397;778785;1584543682;291991;-0; 0.20181977874209983;
1584543682;392418;1397;879210;1584543682;392418;-0; 0.19841508882855713;
1584543682;492854;1397;979643;1584543682;492854;-0; 0.196303063923422;
1584543682;593268;1398;80063;1584543682;593268;-0; 0.19606722233589813;
1584543682;693719;1398;180517;1584543682;693719;-0; 0.19440205935119198;
1584543682;794142;1398;280937;1584543682;794142;-0; 0.19202941280653552;
1584543682;894559;1398;381352;1584543682;894559;-0; 0.18855851485940128;
1584543682;994987;1398;481781;1584543682;994987;-0; 0.19077399924598476;
1584543683;95420;1398;582243;1584543683;95420;-0; 0.1958528062267368;
1584543683;195897;1398;682707;1584543683;195897;-0; 0.19160731303148493;
1584543683;296354;1398;783154;1584543683;296354;-0; 0.1895851894538904;
1584543683;396805;1398;883602;1584543683;396805;-0; 0.1956821321792565;
1584543683;497238;1398;984043;1584543683;497238;-0; 0.19828483650385315;
1584543683;597914;1399;84797;1584543683;597914;-0; 0.1983923826339683;
1584543683;698822;1399;185711;1584543683;698822;-0; 0.1914698789639508;
1584543683;799567;1399;286372;1584543683;799567;-0; 0.19856354100567158;
1584543683;900013;1399;386813;1584543683;900013;-0; 0.19852167963564615;
